Simulation Time,Conveyor:Statistics:PartsMinTime,Pick And Place Process:Statistics:PartsMinTime,Conveyor #2:Statistics:PartsMinTime,Pick And Place Process #2:Statistics:PartsMinTime,Conveyor #3:Statistics:PartsMinTime,Pick And Place Process #3:Statistics:PartsMinTime,Conveyor #4:Statistics:PartsMinTime,Pick And Place Process #4:Statistics:PartsMinTime,Conveyor #5:Statistics:PartsMinTime,Pick And Place Process #5:Statistics:PartsMinTime,Conveyor #6:Statistics:PartsMinTime,Pick And Place Process #6:Statistics:PartsMinTime,Conveyor #7:Statistics:PartsMinTime,Conveyor #8:Statistics:PartsMinTime,Conveyor:Statistics:PartsMaxTime,Pick And Place Process:Statistics:PartsMaxTime,Conveyor #2:Statistics:PartsMaxTime,Pick And Place Process #2:Statistics:PartsMaxTime,Conveyor #3:Statistics:PartsMaxTime,Pick And Place Process #3:Statistics:PartsMaxTime,Conveyor #4:Statistics:PartsMaxTime,Pick And Place Process #4:Statistics:PartsMaxTime,Conveyor #5:Statistics:PartsMaxTime,Pick And Place Process #5:Statistics:PartsMaxTime,Conveyor #6:Statistics:PartsMaxTime,Pick And Place Process #6:Statistics:PartsMaxTime,Conveyor #7:Statistics:PartsMaxTime,Conveyor #8:Statistics:PartsMaxTime,Conveyor:Statistics:PartsTotalTime,Pick And Place Process:Statistics:PartsTotalTime,Conveyor #2:Statistics:PartsTotalTime,Pick And Place Process #2:Statistics:PartsTotalTime,Conveyor #3:Statistics:PartsTotalTime,Pick And Place Process #3:Statistics:PartsTotalTime,Conveyor #4:Statistics:PartsTotalTime,Pick And Place Process #4:Statistics:PartsTotalTime,Conveyor #5:Statistics:PartsTotalTime,Pick And Place Process #5:Statistics:PartsTotalTime,Conveyor #6:Statistics:PartsTotalTime,Pick And Place Process #6:Statistics:PartsTotalTime,Conveyor #7:Statistics:PartsTotalTime,Conveyor #8:Statistics:PartsTotalTime
1615,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11188.072,0,8612.817232,0,6131.797681,0,5644.589217,0,5552.46604,0,6192.116338,0,10464.48097,10.35121674
1616,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11194.072,0,8617.817232,0,6136.797681,0,5649.589217,0,5561.46604,0,6202.116338,0,10478.48097,10.35121674
1617,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11200.072,0,8622.833256,0,6141.797681,0,5654.589217,0,5570.46604,0,6212.116338,0,10492.48097,10.35121674
1618,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11206.072,0,8628.833256,0,6146.797681,0,5659.589217,0,5579.46604,0,6222.116338,0,10506.48097,10.35121674
1619,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11212.072,0,8634.833256,0,6151.797681,0,5664.589217,0,5588.46604,0,6232.116338,0,10520.48097,10.35121674
1620,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11218.072,0,8640.833256,0,6156.797681,0,5668.863981,0,5597.46604,0,6242.116338,0,10534.48097,10.35121674
1621,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11224.072,0,8646.833256,0,6161.797681,0,5672.863981,0,5606.46604,0,6252.116338,0,10548.48097,10.35121674
1622,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11230.072,0,8652.833256,0,6166.797681,0,5676.863981,0,5615.46604,0,6262.116338,0,10562.48097,10.35121674
1623,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11236.96547,0,8658.833256,0,6171.797681,0,5680.863981,0,5624.46604,0,6272.116338,0,10576.48097,10.35121674
1624,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11243.96547,0,8664.833256,0,6176.797681,0,5684.863981,0,5633.46604,0,6282.116338,0,10590.48097,10.35121674
1625,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11250.96547,0,8670.833256,0,6181.797681,0,5688.863981,0,5642.46604,0,6292.116338,0,10604.48097,10.35121674
1626,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11257.96547,0,8676.833256,0,6186.797681,0,5692.863981,0,5651.46604,0,6302.116338,0,10618.48097,10.35121674
1627,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11264.96547,0,8682.833256,0,6191.797681,0,5696.863981,0,5660.46604,0,6312.116338,0,10632.48097,10.35121674
1628,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11271.96547,0,8688.833256,0,6197.103371,0,5700.863981,0,5669.46604,0,6322.116338,0,10646.48097,10.35121674
1629,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11278.96547,0,8694.833256,0,6203.103371,0,5704.863981,0,5678.46604,0,6332.116338,0,10660.48097,10.35121674
1630,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11285.96547,0,8700.833256,0,6209.103371,0,5708.863981,0,5687.46604,0,6342.116338,0,10674.48097,10.35121674
1631,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11292.96547,0,8706.817603,0,6215.103371,0,5713.118989,0,5696.46604,0,6352.116338,0,10688.48097,10.35121674
1632,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11299.96547,0,8712.817603,0,6221.103371,0,5718.118989,0,5705.46604,0,6362.116338,0,10702.48097,10.35121674
1633,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11306.96547,0,8718.817603,0,6227.103371,0,5723.118989,0,5714.46604,0,6372.116338,0,10716.48097,10.35121674
1634,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11313.83269,0,8724.817603,0,6232.890408,0,5728.118989,0,5723.46604,0,6382.116338,0,10730.48097,10.35121674
1635,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11319.83269,0,8730.817603,0,6237.890408,0,5733.118989,0,5732.46604,0,6392.116338,0,10744.48097,10.35121674
1636,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11325.83269,0,8736.817603,0,6242.890408,0,5738.118989,0,5741.46604,0,6402.116338,0,10758.48097,10.35121674
1637,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11331.83269,0,8742.817603,0,6247.890408,0,5743.118989,0,5750.46604,0,6412.116338,0,10772.48097,10.35121674
1638,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11337.83269,0,8748.817603,0,6252.890408,0,5748.118989,0,5759.46604,0,6422.116338,0,10786.48097,10.58851384
1639,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11343.83269,0,8754.817603,0,6257.890408,0,5753.118989,0,5768.46604,0,6432.116338,0,10800.48097,11.50135193
1640,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11349.83269,0,8760.817603,0,6262.890408,0,5757.261097,0,5777.46604,0,6442.116338,0,10814.48097,11.50135193
1641,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11355.83269,0,8766.817603,0,6267.890408,0,5761.261097,0,5786.46604,0,6452.116338,0,10828.48097,11.50135193
1642,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11361.9539,0,8772.817603,0,6272.890408,0,5765.261097,0,5795.46604,0,6462.116338,0,10842.48097,11.50135193
1643,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11368.9539,0,8778.817603,0,6277.890408,0,5769.261097,0,5804.46604,0,6472.116338,0,10856.48097,11.50135193
1644,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11375.9539,0,8785.474257,0,6282.890408,0,5773.261097,0,5813.46604,0,6482.116338,0,10870.48097,11.50135193
1645,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11382.9539,0,8792.474257,0,6287.890408,0,5777.261097,0,5822.46604,0,6492.116338,0,10884.48097,11.50135193
1646,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11389.9539,0,8799.474257,0,6292.890408,0,5781.261097,0,5831.46604,0,6502.116338,0,10898.48097,11.50135193
1647,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11396.9539,0,8806.474257,0,6297.890408,0,5785.261097,0,5840.46604,0,6512.116338,0,10912.48097,11.50135193
1648,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11403.9539,0,8813.474257,0,6303.593309,0,5789.261097,0,5849.46604,0,6522.116338,0,10926.48097,11.50135193
1649,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11410.9539,0,8820.474257,0,6309.593309,0,5793.261097,0,5858.46604,0,6532.116338,0,10940.48097,11.50135193
1650,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11417.9539,0,8827.474257,0,6315.593309,0,5797.261097,0,5867.46604,0,6542.116338,0,10954.48097,11.50135193
1651,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11424.9539,0,8833.645067,0,6321.593309,0,5801.261097,0,5876.46604,0,6552.116338,0,10968.48097,11.50135193
1652,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11432.49944,0,8839.645067,0,6327.593309,0,5806.057026,0,5885.46604,0,6562.116338,0,10982.48097,11.50135193
1653,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11440.49944,0,8845.645067,0,6333.593309,0,5811.057026,0,5894.46604,0,6572.116338,0,10996.48097,11.50135193
1654,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11448.08273,0,8851.645067,0,6339.390408,0,5816.057026,0,5903.46604,0,6582.116338,0,11010.48097,11.50135193
1655,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11455.08273,0,8857.645067,0,6344.390408,0,5821.057026,0,5912.46604,0,6592.116338,0,11024.48097,11.50135193
1656,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11462.08273,0,8863.645067,0,6349.390408,0,5826.057026,0,5921.46604,0,6602.116338,0,11038.48097,11.50135193
1657,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11469.08273,0,8869.645067,0,6354.390408,0,5831.057026,0,5930.46604,0,6612.116338,0,11052.48097,11.50135193
1658,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11476.08273,0,8875.645067,0,6359.390408,0,5836.028768,0,5939.46604,0,6622.116338,0,11066.48097,11.50135193
1659,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11483.08273,0,8882.422653,0,6364.390408,0,5840.028768,0,5948.46604,0,6632.116338,0,11080.48097,11.50135193
1660,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11490.08273,0,8889.422653,0,6369.390408,0,5844.028768,0,5957.46604,0,6642.116338,0,11094.48097,11.50135193
1661,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11497.08273,0,8896.422653,0,6374.390408,0,5848.028768,0,5966.46604,0,6652.116338,0,11108.48097,11.50135193
1662,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11504.08273,0,8903.422653,0,6379.390408,0,5852.028768,0,5975.46604,0,6662.116338,0,11122.48097,11.50135193
1663,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11511.20395,0,8910.422653,0,6384.390408,0,5856.028768,0,5984.46604,0,6672.116338,0,11136.48097,11.50135193
1664,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11519.20395,0,8917.422653,0,6389.390408,0,5860.028768,0,5993.46604,0,6682.116338,0,11150.48097,11.50135193
1665,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11527.20395,0,8924.422653,0,6394.390408,0,5864.028768,0,6002.46604,0,6692.116338,0,11164.48097,11.50135193
1666,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11535.20395,0,8931.422653,0,6399.390408,0,5868.028768,0,6011.46604,0,6702.116338,0,11178.48097,11.50135193
1667,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11543.20395,0,8938.422653,0,6404.390408,0,5872.028768,0,6020.46604,0,6712.116338,0,11192.48097,11.50135193
1668,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11551.20395,0,8945.422653,0,6409.11302,0,5876.028768,0,6029.46604,0,6722.116338,0,11206.48097,11.50135193
1669,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11559.20395,0,8952.422653,0,6414.11302,0,5880.028768,0,6038.46604,0,6732.116338,0,11220.48097,11.50135193
1670,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11567.20395,0,8959.422653,0,6419.11302,0,5884.028768,0,6047.46604,0,6742.116338,0,11234.48097,11.50135193
1671,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11575.20395,0,8965.603525,0,6424.11302,0,5888.175588,0,6056.46604,0,6752.116338,0,11248.48097,11.50135193
1672,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11583.20395,0,8971.603525,0,6429.11302,0,5893.175588,0,6065.46604,0,6762.116338,0,11262.48097,11.50135193
1673,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,680.6599348,1.150135193,11591.20395,0,8977.603525,0,6434.11302,0,5898.175588,0,6074.46604,0,6772.116338,0,11276.48097,11.50135193
1674,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11598.78724,0,8983.603525,0,6439.11302,0,5903.175588,0,6083.46604,0,6782.116338,0,11289.53393,11.50135193
1675,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11605.78724,0,8989.603525,0,6444.11302,0,5908.175588,0,6092.46604,0,6792.116338,0,11302.53393,11.50135193
1676,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11612.78724,0,8995.603525,0,6449.11302,0,5913.175588,0,6101.46604,0,6802.116338,0,11315.53393,11.50135193
1677,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11619.78724,0,9001.603525,0,6454.11302,0,5918.175588,0,6110.46604,0,6812.116338,0,11328.53393,11.50135193
1678,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11626.78724,0,9007.665044,0,6459.11302,0,5923.175588,0,6119.46604,0,6822.116338,0,11341.53393,11.50135193
1679,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11633.78724,0,9014.665044,0,6464.11302,0,5927.467522,0,6128.46604,0,6832.116338,0,11354.53393,11.50135193
1680,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11640.78724,0,9021.665044,0,6469.11302,0,5931.467522,0,6137.46604,0,6842.116338,0,11367.53393,11.50135193
1681,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11647.78724,0,9028.665044,0,6473.65297,0,5935.467522,0,6146.46604,0,6852.116338,0,11380.53393,11.50135193
1682,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11654.78724,0,9035.665044,0,6477.65297,0,5939.467522,0,6155.46604,0,6862.116338,0,11393.53393,11.50135193
1683,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11661.78724,0,9042.665044,0,6481.65297,0,5943.467522,0,6164.46604,0,6872.116338,0,11406.53393,11.50135193
1684,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11669.21156,0,9049.665044,0,6485.65297,0,5947.467522,0,6173.46604,0,6882.116338,0,11420.13363,11.50135193
1685,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,292.2999658,0,745.4431053,1.150135193,11677.21156,0,9056.665044,0,6489.65297,0,5951.984432,0,6182.46604,0,6892.116338,0,11434.13363,11.50135193
1686,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11685.21156,0,9063.665044,0,6493.65297,0,5956.984432,0,6191.46604,0,6901.967414,0,11448.13363,11.50135193
1687,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11693.21156,0,9070.665044,0,6497.65297,0,5961.984432,0,6200.46604,0,6910.967414,0,11462.13363,11.50135193
1688,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11701.21156,0,9077.665044,0,6502.381311,0,5966.984432,0,6209.46604,0,6919.967414,0,11476.13363,11.50135193
1689,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11709.21156,0,9084.665044,0,6507.381311,0,5971.984432,0,6218.46604,0,6929.297094,0,11490.13363,11.50135193
1690,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11717.21156,0,9091.103525,0,6512.381311,0,5976.984432,0,6227.46604,0,6939.297094,0,11504.13363,11.50135193
1691,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11725.21156,0,9097.103525,0,6517.381311,0,5981.984432,0,6236.46604,0,6949.297094,0,11518.13363,11.50135193
1692,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,129.5113122,0,432.7317953,0,745.4431053,1.150135193,11733.21156,0,9103.103525,0,6522.381311,0,5986.984432,0,6245.46604,0,6959.297094,0,11532.13363,11.50135193
1693,131.75,0,112.5,0,87.5,0,87.5,0,87.5,0,87.5,0,129.7657503,1.150135193,132.9167116,0,112.5,0,87.5,0,87.5,0,277.9830016,0,432.7317953,0,745.4431053,1.150135193,11741.21156,0,9109.103525,0,6527.381311,0,5991.984432,0,6253.817116,0,6969.297094,0,11546.13363,11.50135193
